"url";"titulo_periodico";"h5-index"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOLOGY%2C+RESEARCH+AND+PRACTICE&btnG=";"Pathology-Research and Practice";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOPHYSIOLOGY&btnG=";"Pathophysiology";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATHOPHYSIOLOGY&btnG=";"International Journal of Physiology, Pathophysiology and Pharmacology";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Education and Counseling";"67"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient Safety";"50"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Preference and Adherence";"46"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient-Reported Outcomes";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient Experience";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"AIDS Patient Care and STDs";"35"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"The Patient-Patient-Centered Outcomes Research";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Joint Commission journal on quality and patient safety";"29"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Safety in Surgery";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Technical Innovations & Patient Support in Radiation Oncology";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Drug, Healthcare and Patient Safety";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Related Outcome Measures";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient-Centered Research and Reviews";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient Safety and Risk Management";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Experience Journal";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Safety";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Bariatric Surgical Practice and Patient Care";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient Safety & Quality Improvement";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Journal of Patient Safety & Infection Control";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT&btnG=";"Patient Care (Online)";"2"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT+EDUCATION+AND+COUNSELING&btnG=";"Patient Education and Counseling";"67"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT+PREFERENCE+AND+ADHERENCE&btnG=";"Patient Preference and Adherence";"46"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATIENT+SAFETY+IN+SURGERY&btnG=";"Patient Safety in Surgery";"27"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PATTERN+RECOGNITION+LETTERS&btnG=";"Pattern Recognition Letters";"92"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDAGOGY+IN+HEALTH+PROMOTION&btnG=";"Pedagogy in Health Promotion";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+ALLERGY+AND+IMMUNOLOGY&btnG=";"Pediatric Allergy and Immunology";"49"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+ALLERGY+AND+IMMUNOLOGY&btnG=";"Pediatric Allergy, Immunology, and Pulmonology";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+BLOOD+%26+CANCER&btnG=";"Pediatric Blood & Cancer";"52"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CRITICAL+CARE+MEDICINE&btnG=";"Pediatric Critical Care Medicine";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CRITICAL+CARE+MEDICINE&btnG=";"Pediatric Emergency Medicine Journal";"6"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CRITICAL+CARE+MEDICINE&btnG=";"Journal of Pediatric Emergency and Intensive Care Medicine";"5"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CARDIOLOGY&btnG=";"Pediatric Cardiology";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CARDIOLOGY&btnG=";"World Journal for Pediatric and Congenital Heart Surgery";"18"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CARDIOLOGY&btnG=";"Annals of Pediatric Cardiology";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CARDIOLOGY&btnG=";"Progress in Pediatric Cardiology";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+CARDIOLOGY&btnG=";"CJC Pediatric and Congenital Heart Disease";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"International Journal of Paediatric Dentistry";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"European archives of paediatric dentistry";"37"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"European journal of paediatric dentistry";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"International Journal of Clinical Pediatric Dentistry";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"Journal of Clinical Pediatric Dentistry";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"Pediatric Dentistry";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"Pediatric Dental Journal";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"Journal of Dentistry for Children";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"Journal of the Korean Academy of Pediatric Dentistry";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DENTISTRY&btnG=";"Journal of South Asian Association of Pediatric Dentistry";"7"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DIABETES&btnG=";"Pediatric Diabetes";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+DIABETES&btnG=";"Pediatric Endocrinology, Diabetes & Metabolism";"15"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+HEMATOLOGY+AND+ONCOLOGY&btnG=";"Pediatric Hematology and Oncology";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+HEMATOLOGY+AND+ONCOLOGY&btnG=";"Pediatric Hematology/Oncology and Immunopathology";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+EXERCISE+SCIENCE&btnG=";"Pediatric Exercise Science";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+OBESITY&btnG=";"Pediatric Obesity";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+OBESITY&btnG=";"Childhood Obesity";"26"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+NEPHROLOGY&btnG=";"Pediatric Nephrology";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+NEPHROLOGY&btnG=";"Journal of Pediatric Nephrology";"4"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+PHYSICAL+THERAPY&btnG=";"Physical & Occupational Therapy In Pediatrics";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+PHYSICAL+THERAPY&btnG=";"Journal of Pediatric Rehabilitation Medicine";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+PHYSICAL+THERAPY&btnG=";"Pediatric Physical Therapy";"20"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+PULMONOLOGY&btnG=";"Pediatric Pulmonology";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+PULMONOLOGY&btnG=";"Pediatric Allergy, Immunology, and Pulmonology";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+RESEARCH&btnG=";"Pediatric Research";"69"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+RESEARCH&btnG=";"Hormone Research in Paediatrics";"32"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+RESEARCH&btnG=";"Journal of Clinical Research in Pediatric Endocrinology";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+RESEARCH&btnG=";"The Journal of Pediatric Research";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+TRANSPLANTATION&btnG=";"Clinical Transplantation";"33"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+TRANSPLANTATION&btnG=";"Pediatric Transplantation";"24"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRIC+TRANSPLANTATION&btnG=";"Experimental and clinical transplantation";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS+%26+THERAPEUTICS&btnG=";"Physical & Occupational Therapy In Pediatrics";"25"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatrics";"120"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"JAMA Pediatrics";"112"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Frontiers in Pediatrics";"76"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"The Journal of Pediatrics";"70"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Research";"69"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"European Journal of Pediatrics";"60"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"BMC Pediatrics";"59"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"The Pediatric Infectious Disease Journal";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Pulmonology";"54"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Journal of Pediatric Nursing";"53"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Blood & Cancer";"52"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Italian Journal of Pediatrics";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Nephrology";"51"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Allergy and Immunology";"49"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Diabetes";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Academic Pediatrics";"45"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Journal of Pediatric Gastroenterology and Nutrition";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Pediatric Critical Care Medicine";"44"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Journal of Pediatric Surgery";"43"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEDIATRICS&btnG=";"Current Opinion in Pediatrics";"42"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEERJ&btnG=";"PeerJ";"81"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEERJ&btnG=";"PeerJ Computer Science";"68"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PENSANDO+FAM%C3%8DLIAS&btnG=";"Pensando familias";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PENSAR+-+REVISTA+DE+CI%C3%8ANCIAS+JUR%C3%8DDICAS&btnG=";"Pensar-Revista de Ciências Jurídicas";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PENSAR+A+PR%C3%81TICA&btnG=";"Pensar a Prática";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEPTIDES&btnG=";"International Journal of Peptide Research and Therapeutics";"39"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEPTIDES&btnG=";"Peptides";"38"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEPTIDES&btnG=";"Current Protein and Peptide Science";"28"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEPTIDES&btnG=";"Protein and Peptide Letters";"23"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEPTIDES&btnG=";"Journal of Peptide Science";"22"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PEPTIDES&btnG=";"Peptide Science";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERI&btnG=";"PERI";"3"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERIODONTOLOGY+2000&btnG=";"Periodontology 2000";"84"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectiva Educacional";"19"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Diversitas: Perspectivas en Psicología";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Ensino em Perspectivas";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas em Ciência da Informação";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas da Educação Matemática";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas en Nutrición Humana";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas de la Comunicación";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas em Análise do Comportamento";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectiva";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Revista Perspectivas";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectiva Geográfica";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Estudios y Perspectivas Revista Científica y Académica";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Revista Perspectiva Empresarial";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas Metodologicas";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas Metodológicas";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas em Diálogo: Revista de Educação e Sociedade";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Nova Perspectiva Sistêmica";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas en Psicología";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Revista Perspectivas";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVA&btnG=";"Perspectivas: revista de ciencias sociales";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Diversitas: Perspectivas en Psicología";"17"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Ensino em Perspectivas";"16"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas em Ciência da Informação";"14"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas da Educação Matemática";"12"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas en Nutrición Humana";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas de la Comunicación";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas em Análise do Comportamento";"11"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Revista Perspectivas";"10"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Estudios y Perspectivas Revista Científica y Académica";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas Metodologicas";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas Metodológicas";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas em Diálogo: Revista de Educação e Sociedade";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas en Psicología";"9"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Revista Perspectivas";"8"
"https://scholar.google.com.br/citations?hl=en&view_op=search_venues&vq=PERSPECTIVAS&btnG=";"Perspectivas: revista de ciencias sociales";"8"
